account_num,base,tenure, sessions ,duration,mega_bytes,case_count,comp_flag,train_flag,pcs_flag,holiday_flag,churn
8805682,ARBLSS,64," 6,054.00 ",4090111.509,5781688.068,2,0,0,1,0,1
3519843,AFACDY,64," 5,574.00 ",4476261.154,5777608.494,0,0,1,0,0,1
1848896,ARHUAC,212," 15,067.00 ",9401793.839,19115315.54,0,0,0,1,0,0
3969433,AFKEES,188," 4,192.00 ",3695372.118,16948693.33,0,0,1,0,0,0
4359707,ARHUAC,128," 10,115.00 ",6588371.567,11525084.98,0,0,0,0,1,0
7039005,ARBLSS,31," 1,648.00 ",1201982.723,2785798.075,0,0,0,0,0,1
6471719,AFSHEP,61," 4,423.00 ",2576588.828,5476955.401,0,0,1,0,1,1
2176515,AFACDY,55," 1,340.00 ",1230893.684,4934821.194,1,0,1,0,1,1
5401910,ARBRAG,61, 470.00 ,471954.3925,5452651.08,0,1,0,1,0,1
9318950,ARHUAC,31," 1,437.00 ",774956.0717,2768437.404,0,0,0,0,0,1
2054759,ARHUAC,153," 11,087.00 ",8103062.778,13638779.18,2,0,0,1,0,0
3154426,AFACDY,61," 4,362.00 ",4111077.965,5419766.959,0,0,1,0,0,1
3431568,ARHOUS,62," 5,428.00 ",3853637.671,5492339.53,0,0,1,0,0,1
8079934,MC29PM,93," 2,680.00 ",2362716.203,8207347.406,2,0,0,0,0,0
6232611,AFSHEP,153," 12,890.00 ",6918374.504,13467892.37,3,0,1,0,1,0
4512159,MCCHPT,31," 1,374.00 ",1558981.135,2727884.104,0,1,0,1,0,1
9242509,AFKEES,91," 3,463.00 ",1966678.332,7993699.118,0,0,1,1,0,0
7785667,ARCAMP,31," 3,202.00 ",2158372.774,2722661.402,2,1,0,0,1,1
4114167,ARBRAG,30," 2,042.00 ",1436474.27,2622295.288,0,1,0,0,0,1
5466367,ARBLSS,30," 1,693.00 ",885913.9305,2622211.554,0,0,0,0,1,1
8585222,ARBLSS,92," 11,830.00 ",5712589.401,8017955.647,1,0,0,0,1,0
8273346,AREUST,118," 3,666.00 ",3486671.365,10261601.77,2,0,1,0,1,0
8932174,AFLACK,61, 561.00 ,519541.9636,5304136.613,0,0,1,1,0,1
7402271,ARBLSS,162," 6,754.00 ",5499513.325,14073887.97,0,0,0,0,1,0
6852073,AFLACK,30," 2,626.00 ",2356400.203,2605036.606,0,0,1,0,1,1
4358686,AFLACK,32, 733.00 ,751586.6165,2774369.045,1,0,1,0,0,1
8170593,FLGLCO,31," 2,153.00 ",1302933.792,2687618.66,0,0,1,0,0,1
5912729,AFACDY,63," 3,178.00 ",3193450.625,5442056.832,0,0,1,0,0,1
4036609,FLGLCO,183," 4,048.00 ",5677300.383,15790000.52,3,0,1,0,1,0
9919405,ARHOUS,130, 897.00 ,588948.6677,11213838.35,1,0,1,0,1,0
3045497,MCCLJN,62," 1,449.00 ",858342.2837,5334618.375,1,1,0,1,0,1
4370026,AFKEES,122," 5,148.00 ",3486832.304,10479927.53,0,0,1,0,0,0
4303146,ARBLSS,35," 3,020.00 ",1566162.409,3001758.84,0,0,0,1,0,1
6814293,MCCLJN,171," 4,026.00 ",3448714.875,14645249.36,0,1,0,0,0,0
7878069,TOKYO,31," 1,724.00 ",2598496.085,2647135.055,0,0,0,1,0,1
8480138,ARLEOW,91," 3,018.00 ",1904137.38,7769557.033,1,0,1,1,0,0
7484340,MCCHPT,120," 3,242.00 ",3214939.633,10241673.56,0,1,0,1,0,0
8965700,ARBLSS,37," 2,576.00 ",1727065.401,3156797.845,0,0,0,0,0,1
3070642,ARLEEE,31," 1,717.00 ",1468104.626,2641444.084,0,0,1,1,0,1
1445533,AFSHEP,91," 2,591.00 ",2570603.022,7723509.093,0,0,1,0,1,0
1115416,AFACDY,61," 4,667.00 ",3476394.983,5172128.133,1,0,1,0,0,1
7153986,ARLEEE,63," 7,698.00 ",6509994.53,5335532.568,0,0,1,1,0,1
4097627,ARHUAC,255," 11,833.00 ",7878547.737,21576953.87,0,0,0,1,0,0
7498963,ARLEEE,31, 498.00 ,404643.1683,2617393.494,0,0,1,1,0,1
1947543,ARBLSS,30," 2,797.00 ",1516938.393,2528116.466,0,0,0,0,1,1
3233055,ARHUAC,153," 8,774.00 ",5848811.309,12892714.67,0,0,0,0,0,0
8500405,ARHUAC,74," 2,667.00 ",1681022.545,6227828.573,1,0,0,1,0,1
1101555,ARHOOD,62," 2,425.00 ",1848572.104,5214989.204,2,0,0,0,0,1
6675097,AFSHEP,31," 5,185.00 ",4412995.273,2606951.748,1,0,1,0,0,1
9885815,ARPRES,62," 3,258.00 ",2485969.067,5208277.157,0,0,1,0,0,1
2604509,ARBLSS,120," 7,438.00 ",4983453,10061330.21,1,0,0,1,0,0
3367899,ARBLSS,91," 2,740.00 ",1720887.166,7613735.506,0,0,0,0,1,0
5856098,ARBLSS,89," 9,045.00 ",4952094.817,7443767.966,1,0,0,0,0,1
2634723,ARLEEE,92," 2,127.00 ",2191104.537,7675068.53,0,0,1,0,1,0
8869967,AFSHEP,90," 2,879.00 ",2185723.645,7502386.504,0,0,1,0,0,1
9150397,ARBLSS,44," 3,002.00 ",1866911.574,3661153.54,0,0,0,0,1,1
7674467,ARRILE,61," 1,013.00 ",716872.769,5075018.846,0,0,0,0,0,1
2065610,ARBENN,30, 623.00 ,233697.966,2495040.991,0,0,1,1,0,1
5677047,ARHUAC,212," 22,372.00 ",18779194.63,17612126.65,0,0,0,1,0,0
4131509,MCPRSI,32, 914.00 ,377927.035,2658203.573,0,0,0,0,0,1
4227140,MCHAWI,89," 3,063.00 ",2394365.378,7392235.473,0,0,0,1,0,1
6525545,ARLEOW,91," 3,684.00 ",2348242.714,7555186.021,0,0,1,1,0,0
6097496,ARBLSS,30," 1,127.00 ",761270.5835,2488201.589,1,0,0,0,0,1
4326252,AFLACK,64," 1,390.00 ",1303391.915,5302865.885,0,0,1,0,0,1
1118777,AFACDY,31," 4,007.00 ",3018609.321,2564140.104,0,0,1,0,0,1
3479613,AFACDY,30," 4,106.00 ",3625908.176,2478864.862,0,0,1,0,0,1
8414638,AFLACK,212," 21,505.00 ",18937563.12,17489593.57,5,0,1,0,0,0
4789828,AFSHEP,31," 1,922.00 ",1835577.007,2555410.623,0,0,1,1,0,1
9600078,ARGORD,37," 2,184.00 ",3306197.499,3044980.488,1,0,0,0,1,1
1752383,ARRILE,61," 1,603.00 ",2222772.239,5014731.174,2,0,0,1,0,1
1276957,ARHUAC,31," 6,100.00 ",3818792.186,2541125.686,0,0,0,1,0,1
8688981,ARHOUS,122," 3,071.00 ",2451374.73,9991678.91,0,0,1,0,1,0
4589444,ARBLSS,30," 1,135.00 ",795405.2381,2456228.438,0,0,0,1,0,1
6989070,MC29PM,62, 874.00 ,1044603.702,5064201.606,0,0,0,1,0,1
5741866,MCCLJN,130," 1,656.00 ",1649702.033,10596675.01,2,1,0,0,0,0
2281004,AFACDY,31," 4,462.00 ",2387495.515,2525167.618,0,0,1,0,0,1
2285823,AFSHEP,151," 2,420.00 ",1825624.448,12266772.79,0,0,1,1,0,0
9429484,ARBLSS,31," 2,626.00 ",1490461.156,2516324.321,0,0,0,0,0,1
3778415,ARBLSS,61," 2,542.00 ",1241427.228,4950506.51,0,0,0,1,0,1
7856162,ARSTEW,48," 4,107.00 ",3183304.892,3891214.523,0,0,0,0,0,1
3083439,AFNELL,243," 5,321.00 ",5027713.735,19693972.24,0,0,0,0,0,0
6552934,AFKEES,153," 10,748.00 ",8540929.222,12399570.97,0,0,1,0,1,0
8273665,AFACDY,31," 3,163.00 ",2676173.11,2509582.05,0,0,1,0,0,1
2313871,ARBLSS,31," 3,009.00 ",1938574.36,2506450.06,0,0,0,1,0,1
9948243,ARBRAG,120," 2,322.00 ",2123702.624,9694171.575,0,1,0,1,0,0
7076169,MCCHPT,30," 1,545.00 ",1602689.766,2419771.114,0,1,0,0,1,1
2950483,AFLACK,123," 3,737.00 ",3413233.682,9913844.875,0,0,1,0,0,0
4435084,ARSILL,31, 805.00 ,641315.7001,2492221.147,0,0,0,1,0,1
1897999,AFLACK,153," 2,836.00 ",2904573.715,12292962.92,4,0,1,1,0,0
5863147,MC29PM,184," 3,329.00 ",2118156.698,14742304.64,0,0,0,0,0,0
1999503,AFSHEP,60," 1,976.00 ",1832954.364,4802022.874,0,0,1,0,1,1
5655108,AFACDY,31," 7,138.00 ",4350232.739,2471156.082,1,0,1,0,0,1
6418206,ARHOOD,61," 1,513.00 ",1348631.588,4859144.855,0,0,0,0,1,1
7456547,MCCHPT,61," 2,996.00 ",3001249.99,4856048.165,0,1,0,0,0,1
7815429,ARLEOW,44," 1,114.00 ",916730.6827,3496967.195,0,0,1,0,0,1
2884491,ARLEOW,59," 1,801.00 ",1900504.079,4679801.643,0,0,1,0,0,1
2728683,ARLEEE,61," 2,399.00 ",1658699.814,4838342.416,0,0,1,0,1,1
9000796,ARHOUS,151," 5,469.00 ",4684403.586,11962668.63,0,0,1,0,0,0
4811718,AFACDY,66," 8,014.00 ",6506610.341,5215869.172,1,0,1,0,0,1
3940804,ARRILE,273," 1,616.00 ",1196400.514,21550446.9,0,0,0,1,0,0
1686845,AFACDY,75," 1,812.00 ",1600887.106,5913271.457,0,0,1,1,0,1
3596503,ARBLSS,31, 435.00 ,283363.1353,2443569.393,0,0,0,0,0,1
6290346,ARLEOW,85," 1,609.00 ",1483829.387,6699434.391,5,0,1,1,0,1
8814138,ARIRWN,91," 3,667.00 ",3142059.486,7161605.79,1,0,0,0,0,0
4895678,ARBLSS,38," 2,183.00 ",1394955.047,2988083.031,0,0,0,0,0,1
3437809,ARBLSS,304," 25,089.00 ",17262550.98,23861087.92,0,0,0,1,0,0
1551013,ARBLSS,69," 3,111.00 ",1837646.046,5407316.088,0,0,0,0,0,1
6771410,ARBLSS,63," 3,342.00 ",3014469.762,4916871.043,0,0,0,1,0,1
4955188,ARBLSS,101," 18,710.00 ",8367278.115,7866484.742,0,0,0,0,0,0
6068281,ARBLSS,63," 5,443.00 ",3496273.763,4900539.128,0,0,0,1,0,1
2633947,MC29PM,31," 3,108.00 ",1711250.037,2408913.542,3,0,0,0,1,1
1932351,MCCLJN,151," 2,091.00 ",1822505.414,11714437.52,0,1,0,0,0,0
9253144,ARHOUS,212," 8,735.00 ",6521896.237,16426414.92,0,0,1,1,0,0
8181842,ARBLSS,122," 5,769.00 ",3265932.933,9430882.605,0,0,0,1,0,0
2737800,MC29PM,56," 2,380.00 ",2055583.981,4317128.675,0,0,0,0,0,1
7356801,MC29PM,121," 1,883.00 ",1998772.148,9308458.417,0,0,0,0,0,0
8891438,ARBRAG,138," 1,263.00 ",915156.0997,10603488.58,0,1,0,0,0,0
1413205,AFACDY,365," 9,308.00 ",10653051.93,28027107.21,0,0,1,1,0,0
7962175,AFLACK,36," 1,112.00 ",947989.1338,2762844.887,1,0,1,0,0,1
1071971,MCCLJN,34," 1,803.00 ",1860271.564,2609152.898,0,1,0,0,0,1
1354771,ARLEEE,121," 13,733.00 ",11967361.14,9273313.658,0,0,1,1,0,0
5917341,ARHUAC,30," 1,343.00 ",1061480.184,2291229.83,0,0,0,0,0,1
4046871,MCCLJN,92, 507.00 ,797446.5416,7026025.605,0,1,0,0,1,0
5238799,ARHOUS,144," 7,261.00 ",6371705.783,10989716.56,0,0,1,0,1,0
5799617,ARHUAC,234," 21,143.00 ",13262371.59,17846332.22,0,0,0,1,0,0
1348181,MCCHPT,30," 1,002.00 ",649775.4522,2278264.953,1,1,0,0,1,1
9857706,MCCLJN,104," 2,867.00 ",2032800.168,7878563.793,3,1,0,1,0,0
2848295,ARLEEE,61," 2,399.00 ",2173473.243,4617757.941,0,0,1,0,0,1
9435109,AFACDY,68," 4,674.00 ",4048115.382,5090330.371,1,0,1,0,0,1
6110849,AFLACK,117," 4,318.00 ",3095277.841,8755268.652,0,0,1,0,0,0
5111215,ARHUAC,153," 5,241.00 ",3914957.201,11431282.2,0,0,0,0,0,0
1934425,AFACDY,30," 2,713.00 ",2396819.074,2233555.589,1,0,1,0,0,1
6400832,ARHUAC,31," 2,677.00 ",1329527.386,2307971.305,0,0,0,0,0,1
3662823,AFACDY,61," 3,403.00 ",2768986.529,4535675.818,3,0,1,0,0,1
2976047,ARBLSS,122," 3,491.00 ",2463421.633,9048568.5,0,0,0,1,0,0
1991150,ARBENN,59, 828.00 ,779906.91,4374758.625,1,0,1,0,0,1
3563729,AFSHEP,212," 20,253.00 ",11442017.03,15698237.03,1,0,1,0,0,0
1311959,ARSTEW,124, 186.00 ,217396.8909,9165008.407,0,0,0,0,0,0
5259837,ARHUAC,61," 13,683.00 ",7148776.357,4500924.007,0,0,0,1,0,1
2175906,ARLEEE,73," 1,365.00 ",1512601.59,5365941.061,0,0,1,0,0,1
2283273,ARBLSS,63," 1,916.00 ",1792714.572,4627348.591,0,0,0,1,0,1
1388730,MCCLJN,31," 2,675.00 ",2270325.032,2270478.312,0,1,0,0,1,1
5420905,AFLACK,61, 757.00 ,503140.017,4465767.861,0,0,1,1,0,1
6954036,ARHUAC,30," 3,104.00 ",2342550.683,2194406.854,0,0,0,0,1,1
3875433,ARHUAC,59," 9,815.00 ",4700142.472,4313397.087,0,0,0,0,0,1
7406529,AFACDY,61," 2,117.00 ",1184982.216,4458770.659,1,0,1,0,0,1
3782877,AFACDY,30," 1,989.00 ",1265490.016,2188647.633,0,0,1,0,0,1
7627452,AFACDY,32," 3,646.00 ",3119775.043,2333277.073,0,0,1,0,0,1
3356912,ARHUAC,288," 10,969.00 ",8603536.816,20900886.95,0,0,0,1,0,0
6529816,AFKEES,30," 1,378.00 ",1163302.341,2172630.169,0,0,1,1,0,1
8293966,AFACDY,68," 3,967.00 ",3110965.333,4924135.851,0,0,1,0,0,1
2371805,MCCLJN,94," 2,720.00 ",2242275.801,6798712.779,0,1,0,0,1,0
9777254,ARLEEE,61," 1,845.00 ",1873569.062,4410366.895,0,0,1,1,0,1
3510508,AFACDY,62," 6,244.00 ",5329640.747,4475436.874,0,0,1,0,0,1
1243633,AFSHEP,31, 363.00 ,324808.2651,2234800.598,0,0,1,1,0,1
2182965,ARLEEE,62," 2,296.00 ",1795323.438,4465975.251,0,0,1,0,1,1
1109951,ARBLSS,40, 889.00 ,1079876.377,2876770.578,0,0,0,0,1,1
7281339,ARGORD,46, 133.00 ,88971.51548,3303601.71,1,0,0,1,0,1
8224486,MC29PM,94," 4,202.00 ",3478163.278,6749879.42,1,0,0,0,0,0
6490914,ARBLSS,153," 5,761.00 ",3384805.709,10980257.55,1,0,0,1,0,0
6851699,AFLACK,30, 137.00 ,154476.6655,2152680.662,0,0,1,0,1,1
3128384,ARIRWN,32," 2,928.00 ",2070258.874,2283893.418,3,0,0,0,1,1
8862659,AFLACK,90," 2,650.00 ",1995071.924,6420484.775,1,0,1,0,0,1
7954591,ARBRAG,33, 892.00 ,825604.9168,2352656.882,0,1,0,0,0,1
1603876,ARBLSS,62," 4,705.00 ",2733669.856,4414116.764,0,0,0,0,0,1
2322807,ARPRES,38," 1,665.00 ",1486069.33,2700182.995,0,0,1,0,1,1
7122114,ARHOOD,30, 629.00 ,576958.7285,2128261.099,1,0,0,0,1,1
9760802,MC29PM,46," 2,728.00 ",2064146.878,3259839.915,1,0,0,0,1,1
8516321,ARBLSS,153, 883.00 ,606111.7924,10832404.65,0,0,0,1,0,0
1365453,ARHUAC,59," 5,629.00 ",3224300.516,4174924.02,0,0,0,0,0,1
3262974,ARHUAC,153," 10,116.00 ",5947039.884,10821145.18,0,0,0,0,0,0
6919718,ARBLSS,159," 8,203.00 ",7206520.932,11241461.66,1,0,0,0,0,0
1638611,TOKYO,31, 548.00 ,430169.8338,2190936.547,0,0,0,1,0,1
8869889,ARPOLK,34," 1,750.00 ",2264396.798,2402880.243,0,0,0,1,0,1
1233435,ARBLSS,89," 1,075.00 ",886771.1342,6286764.39,0,0,0,1,0,1
2649914,ARBLSS,31," 2,902.00 ",1759320.511,2187056.615,0,0,0,1,0,1
9641374,ARLEEE,92, 930.00 ,876320.3652,6482639.798,0,0,1,1,0,0
7871745,ARBLSS,182," 10,002.00 ",6959288.441,12823538.98,0,0,0,1,0,0
6523104,ARHUAC,64," 12,103.00 ",6320078.387,4502723.985,0,0,0,0,0,1
4021228,ARBLSS,61," 5,441.00 ",3876938.541,4283460.297,1,0,0,0,1,1
9463426,MC29PM,89," 2,488.00 ",2096658.044,6248357.727,0,0,0,1,0,1
1933765,ARHUAC,120," 6,585.00 ",4741442.791,8420777.585,0,0,0,0,0,0
9198343,AFACDY,122," 4,785.00 ",3594527.548,8558435.552,1,0,1,0,1,0
7833928,MC29PM,61," 2,296.00 ",1922720.733,4276744.646,0,0,0,1,0,1
6113762,AFACDY,30," 2,769.00 ",2162968.484,2101241.407,0,0,1,0,0,1
7485140,ARHUAC,150," 10,577.00 ",6875479.339,10499554.36,0,0,0,1,0,0
2742602,ARHUAC,31," 2,858.00 ",1295099.477,2169321.116,0,0,0,0,0,1
2663611,TOKYO,153," 2,867.00 ",2582429.58,10700173.16,0,0,0,0,0,0
3400404,AFACDY,62," 3,628.00 ",3752921.447,4335803.836,0,0,1,0,0,1
9799582,AFLACK,33," 1,012.00 ",999211.1009,2305815.189,0,0,1,0,0,1
1645545,AFACDY,31," 2,353.00 ",2017190.766,2165665.107,0,0,1,0,0,1
5362182,AFACDY,32," 2,965.00 ",2295708.146,2234924.376,0,0,1,0,0,1
6907035,ARBRAG,304," 8,530.00 ",7668329.237,21223312.02,2,1,0,1,0,0
1783105,ARBLSS,32, 315.00 ,289416.4682,2233149.828,5,0,0,1,0,1
4175021,ARBLSS,91," 4,320.00 ",2444260.977,6348789.638,0,0,0,0,1,0
4584675,FLGLCO,92," 7,216.00 ",5441365.552,6414416.743,0,0,1,0,0,0
7427478,ARHUAC,151," 9,218.00 ",4967307.544,10504492.05,0,0,0,1,0,0
6848517,AFSHEP,122," 1,962.00 ",1984946.438,8474579.269,0,0,1,0,1,0
2264221,AFSHEP,31," 1,696.00 ",1405570.533,2151741.109,0,0,1,1,0,1
9638136,AFACDY,68," 3,034.00 ",2867880.183,4718308.494,3,0,1,0,0,1
1854496,AFSHEP,153," 8,569.00 ",4986606.788,10612325.62,1,0,1,0,0,0
2327717,ARBLSS,243," 20,221.00 ",11424711.92,16852891.68,1,0,0,0,0,0
8987539,ARBLSS,203," 10,364.00 ",5697531.236,14031282.63,4,0,0,1,0,0
5408162,ARBLSS,178," 5,672.00 ",3702551.358,12300972.71,4,0,0,0,0,0
7548045,MCMIRA,33," 1,514.00 ",1275510.351,2280099.02,0,0,0,0,0,1
9699470,ARLEOW,31, 441.00 ,370034.918,2141581.601,0,0,1,1,0,1
4705445,MC29PM,30," 1,176.00 ",837870.1483,2069654.294,0,0,0,1,0,1
1113532,ARLEEE,31," 1,446.00 ",1145976.562,2134703.087,0,0,1,1,0,1
2708830,ARPRES,33, 698.00 ,594193.2996,2270319.35,0,0,1,0,0,1
8707236,ARBLSS,242," 15,864.00 ",12749670.43,16634712.48,0,0,0,1,0,0
7074491,ARLEEE,59, 436.00 ,407348.6309,4044081.845,0,0,1,0,0,1
7839052,ARHUAC,30," 1,345.00 ",1057092.542,2054879.393,0,0,0,0,0,1
4063808,AFSHEP,85," 1,095.00 ",1098669.025,5821159.515,0,0,1,0,0,1
6681472,AFKEES,31, 568.00 ,386935.7832,2122655.093,1,0,1,1,0,1
4766177,MC29PM,32," 2,595.00 ",2114929.281,2187356.766,0,0,0,0,0,1
1733740,AFSHEP,120," 1,079.00 ",1342558.275,8202095.668,0,0,1,1,0,0
4084173,MC29PM,61, 835.00 ,757612.816,4166453.386,0,0,0,0,1,1
4307495,ARBLSS,92," 6,734.00 ",4257508.982,6276120.93,0,0,0,0,0,0
4710621,ARBRAG,127," 2,164.00 ",1661263.114,8661935.709,1,1,0,1,0,0
1397096,ARLEEE,120," 1,468.00 ",1353775.195,8174230.984,0,0,1,1,0,0
5041669,ARBLSS,137," 3,168.00 ",2848534.097,9329762.607,0,0,0,0,0,0
7477599,ARHUAC,151," 9,555.00 ",6832112.13,10282147.38,0,0,0,1,0,0
5621038,AFSHEP,31, 742.00 ,776414.4359,2108557.263,0,0,1,1,0,1
9861721,ARHUAC,31, 518.00 ,335199.8326,2108114.116,0,0,0,0,0,1
4487994,ARBLSS,31," 1,191.00 ",703317.1295,2097908.395,0,0,0,0,0,1
3881813,AFLACK,97, 832.00 ,754408.6309,6558839.315,0,0,1,0,1,0
2403240,AFACDY,32," 2,397.00 ",1704461.617,2162821.256,1,0,1,0,0,1
9268745,ARCAMP,37, 769.00 ,770215.0152,2497345.497,2,1,0,0,0,1
7356478,MCCLJN,91," 2,251.00 ",1536045.454,6131003.674,0,1,0,0,0,0
5339072,MCMIRA,75," 3,887.00 ",2977126.134,5045289.863,0,0,0,0,1,1
6715953,AFACDY,92," 7,293.00 ",5792986.526,6188005.022,0,0,1,0,1,0
4373101,ARHUAC,182," 12,173.00 ",10455958.69,12231865.16,0,0,0,1,0,0
9836520,AFSHEP,32, 842.00 ,748724.0378,2146620.022,0,0,1,0,0,1
8606546,AFSHEP,182," 4,292.00 ",3539441.752,12206441.63,1,0,1,0,0,0
7072078,ARLEEE,90," 1,338.00 ",1360237.135,6035000.206,0,0,1,0,0,1
8267152,ARBLSS,77," 2,395.00 ",1354158.074,5161438.719,1,0,0,1,0,1
6249161,ARLEEE,61," 2,752.00 ",2360884.486,4087562.749,0,0,1,1,0,1
6239339,ARLEEE,91," 1,891.00 ",1803645.016,6085346.286,0,0,1,0,1,0
1681223,MCCHPT,62," 4,641.00 ",4034867.639,4145515.569,1,1,0,0,0,1
3302806,ARGORD,208," 5,058.00 ",4821144.8,13904817.73,0,0,0,1,0,0
8284875,MCCLJN,31, 917.00 ,704815.0674,2071000.67,0,1,0,0,0,1
6210041,AFSHEP,151," 9,264.00 ",7110586.395,10085206.32,0,0,1,0,0,0
8491798,ARBLSS,30," 1,403.00 ",848443.2691,2003314.587,0,0,0,0,0,1
5168688,ARHUAC,63," 4,136.00 ",2059740.6,4205525.763,0,0,0,0,0,1
9994593,AFACDY,61," 6,446.00 ",4933198.868,4071674.529,1,0,1,0,0,1
6162456,AFACDY,92," 4,184.00 ",3423105.449,6133220.08,1,0,1,0,1,0
9236868,AFSHEP,111," 2,448.00 ",1817383.588,7396742.898,3,0,1,1,0,0
7439680,ARBRAG,308," 3,331.00 ",2933665.078,20513777.78,1,1,0,0,0,0
3387518,ARHUAC,30," 2,341.00 ",1241041.238,1997115.533,0,0,0,1,0,1
2765573,AFACDY,31," 4,164.00 ",3718191.677,2063358.507,1,0,1,0,0,1
4737917,ARBLSS,174," 5,692.00 ",3728075.609,11568954.53,3,0,0,0,0,0
9488987,ARBLSS,31," 1,418.00 ",1060655.252,2060045.017,0,0,0,0,0,1
4315720,AFACDY,273," 11,560.00 ",11055762.59,18091216.69,1,0,1,1,0,0
7953179,MCCLJN,213," 2,954.00 ",1941020.21,14109655.96,0,1,0,1,0,0
2526698,ARBLSS,89," 2,935.00 ",2649991.593,5893405.125,0,0,0,1,0,1
3624036,ARHOUS,32, 769.00 ,323242.0314,2118510.752,0,0,1,1,0,1
7762988,TOKYO,122," 1,043.00 ",1073568.382,8075145.212,0,0,0,1,0,0
6017732,AFKEES,63, 623.00 ,530486.163,4168092.163,0,0,1,1,0,1
4475615,MC29PM,61," 1,170.00 ",1069007.602,4030842.353,0,0,0,1,0,1
8351906,ARKNOX,59," 2,794.00 ",2843374.036,3894680.954,0,0,1,0,0,1
7849294,ARHUAC,125," 4,744.00 ",3067457.193,8238480.663,0,0,0,1,0,0
8871853,AFACDY,304," 11,884.00 ",9880859.832,20019778.81,0,0,1,1,0,0
7864060,ARHUAC,32," 1,764.00 ",972223.1833,2104574.876,0,0,0,0,0,1
2582394,MC29PM,30, 598.00 ,615706.6015,1970047.412,0,0,0,0,0,1
5877406,ARHUAC,152," 9,548.00 ",6271637.274,9970978.032,0,0,0,0,0,0
2886213,ARBLSS,30," 2,975.00 ",1118617.217,1964650.742,0,0,0,0,1,1
2919035,AFKEES,304," 5,930.00 ",5160690.529,19896427.96,0,0,1,1,0,0
8116989,MCCLJN,92," 2,353.00 ",1673168.985,6020888.309,0,1,0,0,1,0
9753843,AFSHEP,61," 1,558.00 ",1341672.778,3987671.727,0,0,1,1,0,1
8220568,ARRILE,37," 2,114.00 ",3591284.52,2412162.366,0,0,0,1,0,1
3681107,AFSHEP,121," 1,851.00 ",1974954.124,7875660.968,0,0,1,0,0,0
1455736,ARKNOX,31, 674.00 ,499124.8665,2016811.172,0,0,1,1,0,1
4192171,ARHOUS,120," 2,969.00 ",1852254.478,7797117.672,0,0,1,1,0,0
9344762,ARLEOW,62, 811.00 ,559068.1474,4025040.467,2,0,1,0,0,1
1188123,ARBLSS,30," 2,679.00 ",1101119.13,1945727.577,0,0,0,1,0,1
2836420,MCCHPT,31, 184.00 ,146015.0164,2010158.239,0,1,0,1,0,1
7930884,MCCLJN,62," 4,754.00 ",3006985.461,4019035.698,0,1,0,0,0,1
9676480,AFACDY,61," 2,485.00 ",2026596.401,3948921.95,1,0,1,0,0,1
9436025,ARBLSS,61," 2,850.00 ",1851603.716,3947634.578,1,0,0,1,0,1
6546567,ARBRAG,119," 2,521.00 ",1685021.104,7692780.034,0,1,0,1,0,0
5188499,AFACDY,31," 2,529.00 ",1685207.371,2002240.946,0,0,1,0,0,1
5951240,AFSHEP,120," 3,178.00 ",2624530.359,7741590.094,0,0,1,0,0,0
3522539,ARBLSS,296," 14,958.00 ",9305915.008,19093622.09,0,0,0,0,0,0
6983167,AFLACK,31, 941.00 ,953266.5614,1999590.215,0,0,1,1,0,1
5856633,AFSHEP,41, 551.00 ,520201.2324,2644248.981,1,0,1,0,0,1
6646900,AFACDY,93," 4,432.00 ",4390174.358,5997894.213,0,0,1,0,1,0
8637426,ARPOLK,92," 4,268.00 ",5789578.969,5930053.102,0,0,0,0,0,0
4398420,ARBRAG,78," 3,978.00 ",3620585.891,5022752.657,0,1,0,0,0,1
9209826,ARBRAG,61, 465.00 ,563633.7675,3926714.554,0,1,0,0,0,1
7199147,ARBLSS,150," 4,149.00 ",2176511.748,9652357.509,0,0,0,1,0,0
1329783,ARBLSS,61," 3,708.00 ",1951338.465,3917602.304,1,0,0,1,0,1
9048202,ARBLSS,150," 8,146.00 ",4458117.57,9628311.2,1,0,0,0,0,0
3409717,ARBLSS,120," 3,038.00 ",2256119.759,7694886.467,0,0,0,1,0,0
6037463,ARLEEE,91," 1,126.00 ",939195.5691,5831627.368,0,0,1,1,0,0
7880242,AFSHEP,61," 1,737.00 ",1981682.625,3899773.293,0,0,1,1,0,1
1382358,MCCLJN,31, 840.00 ,605210.0652,1981612.946,0,1,0,0,0,1
6554384,AFSHEP,61," 1,147.00 ",1218681.552,3895844.594,0,0,1,1,0,1
3792357,ARBLSS,62," 1,428.00 ",1400867.779,3959354.785,0,0,0,0,0,1
9374674,FLGLCO,184," 7,470.00 ",6658332.681,11743677.75,0,0,1,0,0,0
5808058,ARLEEE,31, 674.00 ,661635.9822,1977491.551,0,0,1,1,0,1
3065438,ARBRAG,161," 2,814.00 ",2316861.797,10268033.1,2,1,0,1,0,0
3104450,ARPRES,30," 3,268.00 ",2920718.315,1913147.106,0,0,1,0,1,1
9458758,ARCARS,32, 804.00 ,475468.598,2039293.853,0,0,0,0,0,1
9641280,ARHUAC,61, 607.00 ,536159.3509,3886080.082,0,0,0,0,1,1
1244743,AFKEES,153," 3,291.00 ",2520980.828,9745811.01,0,0,1,0,0,0
9844207,ARBLSS,90," 2,381.00 ",1393660.667,5728051.81,0,0,0,0,0,1
6969355,AFKEES,184," 1,903.00 ",1924487.527,11709910.83,0,0,1,0,0,0
